,id,first_name,last_name,email,gender,gem,class,character_name,gametime,country,level
813,814,Lory,,lspilisyml@linkedin.com,male,animate weapon,scion,ljindaml,62,Russia,30
814,815,Lin,Tainton,ltaintonmm@salon.com,male,animate weapon,other,ltaintonmm,421,Haiti,100
815,816,Dominga,,dflannemn@prnewswire.com,male,arctic armour,scion,dlindsellmn,339,Dominican Republic,100
816,817,Delora,Howley,dhowleymo@technorati.com,male,barrage,other,dhowleymo,288,Poland,100
817,818,Davida,Calleja,dcallejamp@pbs.org,male,arctic armour,other,dcallejamp,295,Armenia,100
818,819,Natka,Rushton,nrushtonmq@state.gov,male,barrage,other,nrushtonmq,77,France,64
819,820,Luigi,Blundell,lblundellmr@dyndns.org,male,arctic armour,scion,lblundellmr,383,France,100
820,821,Candie,O'Corr,cocorrms@weibo.com,male,animate weapon,other,cocorrms,175,Tanzania,100
821,822,,,kwoolacottmt@themeforest.net,male,barrage,other,mnisenmt,166,Portugal,100
822,823,Ron,Kiera,rkieramu@ucla.edu,male,barrage,other,rkieramu,239,Bulgaria,100
823,824,Caroljean,,cpalkmv@seattletimes.com,male,barrage,scion,clyndsmv,428,Indonesia,100
824,825,Ibrahim,,iarmisteadmw@upenn.edu,male,animate weapon,scion,irosenbushmw,409,Colombia,100
825,826,Ruthe,Coper,rcopermx@cam.ac.uk,male,animate weapon,other,rcopermx,265,Syria,100
826,827,Nicholle,Aldcorne,naldcornemy@mysql.com,male,barrage,other,naldcornemy,18,Brazil,13
827,828,Jacenta,Bust,jbustmz@yelp.com,male,animate weapon,scion,jbustmz,155,United States,100
828,829,Pepillo,,pmattusevichn0@discuz.net,male,arctic armour,other,pvowellsn0,196,Poland,100
829,830,Julieta,Ribchester,jribchestern1@ehow.com,male,arctic armour,scion,jribchestern1,401,Indonesia,100
830,831,Randee,,rfernien2@g.co,male,barrage,other,rroggern2,54,Ukraine,65
831,832,,Royston,lroystonn3@opensource.org,male,barrage,scion,proystonn3,62,Portugal,58
832,833,Carroll,Bruins,cbruinsn4@senate.gov,male,barrage,scion,cbruinsn4,330,Norway,100
833,834,Sergent,Boddington,sboddingtonn5@squarespace.com,male,arctic armour,scion,sboddingtonn5,288,Finland,100
834,835,Kikelia,Benn,kbennn6@pagesperso-orange.fr,male,barrage,scion,kbennn6,114,China,31
835,836,Justino,,jtreadwayn7@usatoday.com,male,arctic armour,other,jvarndelln7,90,China,30
836,837,Zuzana,,zlefeuvren8@istockphoto.com,male,barrage,scion,zsoppittn8,352,Iraq,100
837,838,Clayson,Guihen,cguihenn9@archive.org,male,barrage,other,cguihenn9,27,Norway,11
838,839,Maxy,,mgwilymna@seesaa.net,male,animate weapon,scion,mhucklebyna,130,Portugal,100
839,840,Morie,,mantonuttinb@mit.edu,male,arctic armour,scion,msamplenb,2,Malaysia,8
840,841,Rafferty,,rkeemarnc@tumblr.com,male,barrage,scion,rtrentnc,46,Albania,7
841,842,Sandie,,sdubocknd@furl.net,male,animate weapon,scion,sastellnd,142,China,100
842,843,Noelle,,nvardenne@furl.net,male,animate weapon,other,nmacgaheyne,99,Greece,26
843,844,L;urette,Crop,lcropnf@tamu.edu,male,animate weapon,other,lcropnf,442,Philippines,100
844,845,Orson,Aire,oaireng@taobao.com,male,animate weapon,scion,oaireng,345,Brazil,100
845,846,Lenci,Dunabie,ldunabienh@cafepress.com,male,barrage,other,ldunabienh,385,Latvia,100
846,847,Gregorio,Gary,ggaryni@mail.ru,male,arctic armour,scion,ggaryni,119,Indonesia,49
847,848,Hewitt,,hbroadberenj@live.com,male,barrage,scion,hravenscrofttnj,328,France,100
848,849,Guglielmo,Lunge,glungenk@usda.gov,male,animate weapon,other,glungenk,309,Russia,100
849,850,Camella,Janatka,cjanatkanl@spiegel.de,male,arctic armour,other,cjanatkanl,308,Portugal,100
850,851,Sascha,Odam,sodamnm@slate.com,male,barrage,scion,sodamnm,405,Argentina,100
851,852,Wilek,,wflottnn@cornell.edu,male,barrage,scion,wbucktharpnn,378,Italy,100
852,853,Bastien,,bdonnerno@miibeian.gov.cn,male,animate weapon,other,bwhateno,410,Japan,100
853,854,Bella,,blittefairnp@sun.com,male,animate weapon,scion,bpantlingnp,151,Ukraine,100
854,855,Guglielmo,,garchibouldnq@taobao.com,male,animate weapon,other,gmeekingsnq,381,China,100
855,856,Amble,,aahmadnr@g.co,male,arctic armour,scion,acurlessnr,353,Philippines,100
856,857,,Barfitt,lbarfittns@foxnews.com,male,barrage,scion,jbarfittns,54,Indonesia,49
857,858,Nickey,Brower,nbrowernt@blogspot.com,male,arctic armour,other,nbrowernt,209,Argentina,100
858,859,,Thorowgood,kthorowgoodnu@altervista.org,male,arctic armour,other,bthorowgoodnu,313,Indonesia,100
859,860,Carina,Mantrip,cmantripnv@bbb.org,male,barrage,scion,cmantripnv,8,China,6
860,861,Glynnis,Beament,gbeamentnw@opera.com,male,barrage,scion,gbeamentnw,179,Philippines,100
861,862,Ula,,umechellnx@theatlantic.com,male,animate weapon,other,uabrashkinnx,199,Indonesia,100
862,863,Skelly,,sandriessenny@auda.org.au,male,animate weapon,scion,sjahnelny,153,Indonesia,100
863,864,Cati,Cutill,ccutillnz@nih.gov,male,barrage,scion,ccutillnz,148,Argentina,100
864,865,Kori,Ralston,kralstono0@google.nl,male,arctic armour,other,kralstono0,328,China,100
865,866,Saunder,Fairburn,sfairburno1@bloomberg.com,male,barrage,other,sfairburno1,71,Indonesia,41
866,867,,,dnurdeno2@github.io,male,arctic armour,scion,wcaprono2,358,Colombia,100
867,868,Manda,Kitman,mkitmano3@printfriendly.com,male,barrage,scion,mkitmano3,387,Colombia,100
868,869,Rhea,,rcarsbergo4@chronoengine.com,male,arctic armour,scion,rpashbyo4,309,Syria,100
869,870,Elyn,Ovendale,eovendaleo5@cbsnews.com,male,barrage,other,eovendaleo5,144,France,100
870,871,Jordan,,jtippingso6@cnet.com,male,arctic armour,scion,jbraemero6,97,Honduras,68
871,872,Tiertza,,tginnalyo7@theguardian.com,male,barrage,other,tcowlishawo7,103,Albania,28
872,873,Jerrine,Baythorp,jbaythorpo8@ted.com,male,barrage,other,jbaythorpo8,107,Indonesia,57
873,874,Hyacintha,Eyckelberg,heyckelbergo9@youtube.com,male,animate weapon,scion,heyckelbergo9,132,Russia,100
874,875,Reggie,Tace,rtaceoa@narod.ru,male,barrage,other,rtaceoa,398,China,100
875,876,Lynnell,Battersby,lbattersbyob@discovery.com,male,animate weapon,scion,lbattersbyob,151,Ukraine,100
876,877,Belinda,,bsaffeoc@statcounter.com,male,barrage,scion,bgaitskilloc,152,Uzbekistan,100
877,878,Victoir,,vspinozziod@indiatimes.com,male,animate weapon,other,vhoysod,265,Sweden,100
878,879,Merna,Francis,mfrancisoe@multiply.com,male,barrage,other,mfrancisoe,43,Uzbekistan,13
879,880,Ogden,,oburnyateof@biblegateway.com,male,barrage,scion,oshellyof,105,China,53
880,881,Scarlett,Shotter,sshotterog@rediff.com,male,animate weapon,scion,sshotterog,362,Poland,100
881,882,Den,Sapena,dsapenaoh@tumblr.com,male,barrage,scion,dsapenaoh,51,France,49
882,883,Peta,Spellacey,pspellaceyoi@geocities.jp,male,barrage,scion,pspellaceyoi,111,China,53
883,884,Evania,Minmagh,eminmaghoj@cisco.com,male,animate weapon,other,eminmaghoj,239,China,100
884,885,Bartram,,bbleackleyok@google.es,male,animate weapon,scion,bformbyok,322,Indonesia,100
885,886,Arlena,,abettlesol@gmpg.org,male,barrage,scion,abruhnkeol,118,Indonesia,58
886,887,Tomasine,Hulme,thulmeom@dailymail.co.uk,male,barrage,other,thulmeom,241,Ireland,100
887,888,Derk,Titherington,dtitheringtonon@mapy.cz,male,barrage,other,dtitheringtonon,174,Philippines,100
888,889,Debra,,dantoniatoo@paginegialle.it,male,arctic armour,scion,dhelixoo,82,Indonesia,50
889,890,Leonhard,,lrajchertop@baidu.com,male,barrage,scion,lcurraoop,126,Venezuela,100
890,891,Ilka,,ifranzoq@livejournal.com,male,barrage,other,ibrisseauoq,333,Greece,100
891,892,Artemus,,aglennonor@time.com,male,animate weapon,other,adiveor,384,China,100
892,893,Temp,,tmarcombeos@dailymail.co.uk,male,barrage,scion,trebbeckos,118,Slovenia,38
893,894,Trescha,,tgilliot@nhs.uk,male,animate weapon,scion,tdundonot,219,Uruguay,100
894,895,Anissa,Philipson,aphilipsonou@skype.com,male,barrage,scion,aphilipsonou,159,Armenia,100
895,896,Randie,,rhastieov@freewebs.com,male,barrage,other,rrolinov,100,China,46
896,897,Evanne,Manion,emanionow@so-net.ne.jp,male,barrage,scion,emanionow,209,Poland,100
897,898,Susana,,sstonierox@imageshack.us,male,animate weapon,other,spimmeox,378,China,100
898,899,Bess,,brobbeoy@gizmodo.com,male,arctic armour,scion,bbenedickoy,268,China,100
899,900,Merl,Barenski,mbarenskioz@goo.ne.jp,male,barrage,other,mbarenskioz,127,Canada,100
900,901,,Medcraft,lmedcraftp0@yale.edu,male,barrage,scion,lmedcraftp0,431,Brazil,100
901,902,Annamaria,,acaserop1@yelp.com,male,barrage,other,aburginp1,319,China,100
902,903,Sanderson,Dymick,sdymickp2@patch.com,male,barrage,scion,sdymickp2,121,Indonesia,100
903,904,Rebbecca,McSwan,rmcswanp3@archive.org,male,animate weapon,other,rmcswanp3,327,China,100
904,905,Reinaldo,,rwimmersp4@senate.gov,male,animate weapon,scion,rchasmoorp4,58,China,41
905,906,Daryl,,dtampenp5@sfgate.com,male,barrage,other,dgiffautp5,50,China,67
906,907,,Di Carli,fdicarlip6@kickstarter.com,male,animate weapon,scion,qdicarlip6,108,Egypt,47
907,908,Morey,,mfluxp7@slideshare.net,male,barrage,scion,mjerrandp7,284,Mexico,100
908,909,Sibyl,Jamrowicz,sjamrowiczp8@merriam-webster.com,male,barrage,scion,sjamrowiczp8,423,Peru,100
909,910,Jilli,,jblackneyp9@etsy.com,male,barrage,scion,jhoylesp9,247,Canada,100
910,911,Othella,,oshermarpa@mapquest.com,male,animate weapon,scion,oblastockpa,237,China,100
911,912,Gerty,Hayne,ghaynepb@about.com,male,barrage,scion,ghaynepb,97,Indonesia,70
912,913,Archie,,astuckespc@yelp.com,male,barrage,other,awhitnallpc,67,Tajikistan,69
913,914,,Crowdace,mcrowdacepd@marketwatch.com,male,animate weapon,scion,pcrowdacepd,74,China,52
914,915,Tammy,,tjonsonpe@adobe.com,male,arctic armour,scion,tfearspe,53,Vietnam,48
915,916,Hammad,Blackaller,hblackallerpf@washington.edu,male,barrage,other,hblackallerpf,415,Kazakhstan,100
916,917,Cornie,,cpiolapg@walmart.com,male,barrage,scion,cvispopg,109,Philippines,28
917,918,Aurthur,Alner,aalnerph@ezinearticles.com,male,arctic armour,scion,aalnerph,406,Iran,100
918,919,,,iribeypi@surveymonkey.com,male,animate weapon,scion,kcundeypi,104,Philippines,59
919,920,Andriana,,adescroixpj@last.fm,male,arctic armour,scion,aruddimanpj,430,Vietnam,100
920,921,Corbett,,creisensteinpk@exblog.jp,male,animate weapon,scion,cpalisterpk,350,Indonesia,100
921,922,Lidia,Akitt,lakittpl@mediafire.com,male,animate weapon,scion,lakittpl,434,China,100
922,923,Chrysler,Redmire,credmirepm@ca.gov,male,barrage,other,credmirepm,206,Indonesia,100
923,924,Sylas,,srouncepn@nationalgeographic.com,male,barrage,other,sorrockpn,186,Malaysia,100
924,925,,,jwhittypo@homestead.com,male,animate weapon,other,wfolomkinpo,52,Indonesia,27
925,926,Lionel,Curton,lcurtonpp@scribd.com,male,animate weapon,scion,lcurtonpp,37,Poland,15
926,927,Celene,Fry,cfrypq@homestead.com,male,animate weapon,scion,cfrypq,258,Poland,100
927,928,,Northen,knorthenpr@last.fm,male,arctic armour,scion,nnorthenpr,210,Indonesia,100
928,929,,Cayette,ocayetteps@google.com.hk,male,barrage,scion,scayetteps,37,China,15
929,930,Carmelle,,cdeglanvillept@yahoo.com,male,barrage,scion,chayllerpt,87,China,64
930,931,Blinny,Durning,bdurningpu@t.co,male,animate weapon,scion,bdurningpu,63,Russia,44
931,932,,,tcargopv@bbb.org,male,arctic armour,scion,eshuardpv,339,Poland,100
932,933,,Agott,eagottpw@reference.com,male,arctic armour,other,gagottpw,253,China,100
933,934,Rafa,,rlincolnpx@washington.edu,male,barrage,other,rdyblepx,300,Bolivia,100
934,935,Barnett,Alfonzo,balfonzopy@bloglines.com,male,arctic armour,other,balfonzopy,366,Poland,100
935,936,Janeczka,McLay,jmclaypz@oakley.com,male,barrage,scion,jmclaypz,5,China,12
936,937,Chrissy,,cboeckeq0@quantcast.com,male,animate weapon,scion,cbengtsonq0,61,Nepal,40
937,938,Allyce,Daubney,adaubneyq1@google.com.au,male,arctic armour,other,adaubneyq1,296,China,100
938,939,Grete,Tythe,gtytheq2@acquirethisname.com,male,animate weapon,scion,gtytheq2,236,China,100
939,940,Theodore,,tsulterq3@com.com,male,barrage,other,tleestutq3,238,Russia,100
940,941,Alidia,Threadgold,athreadgoldq4@squidoo.com,male,barrage,scion,athreadgoldq4,234,Brazil,100
941,942,Ralf,Sandey,rsandeyq5@163.com,male,arctic armour,scion,rsandeyq5,186,Sierra Leone,100
942,943,Rutherford,Glasser,rglasserq6@constantcontact.com,male,arctic armour,other,rglasserq6,72,Argentina,59
943,944,Ninnette,,ntracyq7@1688.com,male,barrage,other,nsimonettq7,24,Colombia,25
944,945,Chastity,Kitcat,ckitcatq8@si.edu,male,barrage,other,ckitcatq8,125,Latvia,100
945,946,Daryl,,dscriverq9@dagondesign.com,male,barrage,other,drodriguezq9,245,China,100
946,947,,,awetwoodqa@xinhuanet.com,male,arctic armour,scion,rjovicevicqa,87,China,29
947,948,Mead,Tuttle,mtuttleqb@hibu.com,male,arctic armour,other,mtuttleqb,181,Russia,100
948,949,Mersey,McBryde,mmcbrydeqc@apache.org,male,arctic armour,scion,mmcbrydeqc,286,Poland,100
949,950,Kristi,Furse,kfurseqd@posterous.com,male,animate weapon,scion,kfurseqd,438,Portugal,100
950,951,Rona,Fewkes,rfewkesqe@latimes.com,male,barrage,other,rfewkesqe,233,Russia,100
951,952,Hermine,,hmulchroneqf@businessweek.com,male,barrage,other,hgroseqf,314,Indonesia,100
952,953,Lorenza,MacScherie,lmacscherieqg@icq.com,male,barrage,scion,lmacscherieqg,444,Svalbard and Jan Mayen,100
953,954,Kally,Patient,kpatientqh@cdbaby.com,male,barrage,scion,kpatientqh,109,Argentina,40
954,955,Felipe,,fellwoodqi@mit.edu,male,barrage,other,fclemasqi,401,Indonesia,100
955,956,Dianemarie,,dheinemannqj@xrea.com,male,barrage,scion,dkitchersideqj,308,Ukraine,100
956,957,Dodi,,dhargeyqk@kickstarter.com,male,animate weapon,other,ddackeqk,233,Poland,100
957,958,,Creany,pcreanyql@zimbio.com,male,barrage,scion,mcreanyql,323,Poland,100
958,959,,Rohfsen,orohfsenqm@tuttocitta.it,male,arctic armour,scion,frohfsenqm,244,Indonesia,100
959,960,Harlin,Manion,hmanionqn@gnu.org,male,animate weapon,other,hmanionqn,209,Egypt,100
960,961,Jacquetta,Savary,jsavaryqo@eventbrite.com,male,animate weapon,scion,jsavaryqo,133,Czech Republic,100
961,962,,Stangoe,bstangoeqp@google.co.jp,male,arctic armour,other,gstangoeqp,438,France,100
962,963,Brittni,Deaconson,bdeaconsonqq@ucoz.ru,male,arctic armour,scion,bdeaconsonqq,108,China,56
963,964,Horace,,hlillecrapqr@dot.gov,male,barrage,scion,haustickqr,85,Russia,61
964,965,Silvan,Slesser,sslesserqs@liveinternet.ru,male,barrage,other,sslesserqs,447,Malaysia,100
965,966,Nonie,Lawson,nlawsonqt@wikispaces.com,male,animate weapon,other,nlawsonqt,149,Israel,100
966,967,Doris,,dfortinqu@rambler.ru,male,animate weapon,other,dkinneirqu,21,China,19
967,968,Diane,,dsetonqv@last.fm,male,animate weapon,other,dgoulderqv,357,China,100
968,969,Randy,Lindbergh,rlindberghqw@netvibes.com,male,barrage,other,rlindberghqw,394,China,100
969,970,Eba,Siddaley,esiddaleyqx@telegraph.co.uk,male,animate weapon,other,esiddaleyqx,100,Philippines,27
970,971,,,mswindleqy@opera.com,male,barrage,scion,omayoralqy,352,United States,100
971,972,Adelice,,aschultzqz@chicagotribune.com,male,barrage,other,alesperqz,129,China,100
972,973,Mickie,,mcolcloughr0@godaddy.com,male,animate weapon,scion,mshillomr0,410,Austria,100
973,974,Codee,,cwhitterr1@dyndns.org,male,animate weapon,scion,cgoadyr1,117,Russia,32
974,975,Nowell,,npaulingr2@mozilla.com,male,arctic armour,other,njiggler2,38,China,12
975,976,Suki,Cleatherow,scleatherowr3@army.mil,male,barrage,scion,scleatherowr3,298,China,100
976,977,Dulce,Dudin,ddudinr4@constantcontact.com,male,arctic armour,scion,ddudinr4,434,Bosnia and Herzegovina,100
977,978,Constance,Osburn,cosburnr5@guardian.co.uk,male,barrage,other,cosburnr5,36,Indonesia,6
978,979,Norris,Andrejevic,nandrejevicr6@liveinternet.ru,male,animate weapon,other,nandrejevicr6,116,China,61
979,980,Devinne,,dmayberryr7@ifeng.com,male,animate weapon,scion,dbattistar7,313,Cameroon,100
980,981,Wake,Ashwood,washwoodr8@addtoany.com,male,animate weapon,scion,washwoodr8,103,Russia,49
981,982,Gisele,Varvell,gvarvellr9@facebook.com,male,barrage,scion,gvarvellr9,147,Egypt,100
982,983,Cayla,Strephan,cstrephanra@seattletimes.com,male,animate weapon,other,cstrephanra,283,Belarus,100
983,984,,,jgellibrandrb@homestead.com,male,arctic armour,other,craubenheimerrb,10,France,9
984,985,,,khunnywellrc@privacy.gov.au,male,animate weapon,scion,gmeiningenrc,235,Saint Barthelemy,100
985,986,Glynn,,gmylesrd@meetup.com,male,barrage,scion,goduilleainrd,378,China,100
986,987,Kelcie,Boni,kbonire@phpbb.com,male,barrage,other,kbonire,212,Philippines,100
987,988,Artemas,Meader,ameaderrf@digg.com,male,animate weapon,scion,ameaderrf,307,China,100
988,989,Wald,Skures,wskuresrg@ihg.com,male,animate weapon,other,wskuresrg,3,Philippines,17
989,990,Fenelia,Vigrass,fvigrassrh@flickr.com,male,arctic armour,scion,fvigrassrh,344,Colombia,100
990,991,Konrad,,khuguesri@google.co.uk,male,barrage,scion,klatheyri,357,Poland,100
991,992,Nannie,,nbanaszewskirj@lycos.com,male,barrage,other,nackredrj,282,Ukraine,100
992,993,Francis,,flerohanrk@nps.gov,male,barrage,other,fpragnallrk,375,China,100
993,994,,,pfentyrl@va.gov,male,barrage,scion,rkubistarl,424,Philippines,100
994,995,Ozzie,Downing,odowningrm@wired.com,male,animate weapon,other,odowningrm,340,Cameroon,100
995,996,Addison,,atatchellrn@go.com,male,barrage,other,abellefantrn,177,Ukraine,100
996,997,Irma,Shelton,isheltonro@dion.ne.jp,male,barrage,scion,isheltonro,427,Philippines,100
997,998,Abbey,Varran,avarranrp@twitter.com,male,animate weapon,scion,avarranrp,61,Peru,64
998,999,Donny,Balden,dbaldenrq@illinois.edu,male,barrage,other,dbaldenrq,82,Poland,70
999,1000,Vikki,Horder,vhorderrr@buzzfeed.com,male,animate weapon,other,vhorderrr,209,China,100
